ID_Poliza,Fecha_Inicio,Fecha_Fin,ID_Cobertura,ID_Region,Tipo_Vehiculo,Uso_Vehiculo,Valor_Vehiculo,Prima_Emitida,Edad_Asegurado,Sexo,Estado
POL02727,2022-07-06,2023-07-06,COB03,REG01,Pickup,Particular,223000.0,5994.34,74,M,Vencida
POL02728,2023-12-17,2024-12-16,COB01,REG01,Compacto,Particular,571000.0,14333.33,50,F,Vencida
POL02729,2022-11-03,2023-11-03,COB01,REG03,SUV,Particular,338000.0,16055.59,35,F,Vencida
POL02730,2022-03-30,2023-03-30,COB04,REG05,SUV,Particular,125000.0,6240.26,25,M,Vencida
POL02731,2022-03-28,2022-09-24,COB01,REG02,Sedán,Particular,210000.0,15590.89,62,M,Vencida
POL02732,2022-01-29,2023-01-29,COB01,REG03,Sedán,Particular,375000.0,14167.25,48,M,Vencida
POL02733,2022-10-20,2023-10-20,COB01,REG05,SUV,Particular,253000.0,16402.9,24,M,Vencida
POL02734,2022-10-03,2023-10-03,COB03,REG05,SUV,Particular,121000.0,4808.04,54,M,Vencida
POL02735,2023-07-31,2024-07-30,COB04,REG03,Sedán,Particular,222000.0,5089.07,44,F,Vencida
POL02736,2022-01-28,2023-01-28,COB01,REG03,Sedán,Particular,188000.0,14416.94,24,M,Vencida
POL02737,2023-05-23,2024-05-22,COB01,REG05,Compacto,Particular,181000.0,11216.04,26,M,Vencida
POL02738,2022-02-11,2023-02-11,COB02,REG02,Sedán,Particular,359000.0,9188.26,56,M,Vencida
POL02739,2023-12-14,2024-12-13,COB02,REG05,Compacto,Particular,214000.0,7715.65,44,F,Vencida
POL02740,2022-01-23,2023-01-23,COB02,REG01,SUV,Particular,238000.0,13387.66,71,M,Vencida
POL02741,2022-01-30,2023-01-30,COB04,REG03,SUV,Comercial,158000.0,6086.06,19,F,Vencida
POL02742,2022-01-17,2023-01-17,COB02,REG02,Sedán,Particular,327000.0,9529.54,42,F,Vencida
POL02743,2022-10-06,2023-10-06,COB01,REG05,SUV,Particular,248000.0,15449.62,42,M,Vencida
POL02744,2023-11-22,2024-11-21,COB01,REG02,Sedán,Particular,279000.0,14903.65,57,F,Vencida
POL02745,2023-08-10,2024-08-09,COB01,REG03,Camioneta,Particular,189000.0,15521.52,37,M,Vencida
POL02746,2022-11-09,2023-05-08,COB02,REG04,SUV,Particular,433000.0,9683.89,52,M,Vencida
POL02747,2022-06-18,2023-06-18,COB04,REG03,Sedán,Particular,544000.0,5632.3,49,M,Vencida
POL02748,2022-08-11,2023-08-11,COB04,REG01,SUV,Comercial,201000.0,8545.71,41,F,Vencida
POL02749,2023-12-16,2024-12-15,COB02,REG01,Sedán,Particular,325000.0,10742.89,24,M,Vencida
POL02750,2023-03-29,2024-03-28,COB03,REG01,Compacto,Particular,258000.0,4986.23,20,F,Vencida
POL02751,2023-12-13,2024-12-12,COB01,REG04,Sedán,Particular,154000.0,12064.98,51,F,Vencida
POL02752,2022-09-21,2023-09-21,COB01,REG05,Sedán,Particular,80000.0,13938.22,48,M,Vencida
POL02753,2023-01-19,2024-01-19,COB03,REG03,Camioneta,Particular,369000.0,5491.48,72,F,Vencida
POL02754,2023-01-01,2024-01-01,COB02,REG02,SUV,Particular,489000.0,11532.9,66,F,Vencida
POL02755,2022-11-07,2023-11-07,COB01,REG05,Camioneta,Comercial,219000.0,16173.33,53,M,Vencida
POL02756,2022-02-25,2023-02-25,COB01,REG02,Compacto,Comercial,297000.0,12744.05,36,F,Vencida
POL02757,2023-10-16,2024-10-15,COB01,REG04,Compacto,Particular,263000.0,11535.04,69,M,Vencida
POL02758,2023-09-26,2024-09-25,COB02,REG05,Sedán,Particular,463000.0,8249.67,67,F,Vencida
POL02759,2023-03-29,2024-03-28,COB01,REG03,Compacto,Particular,279000.0,12049.71,31,F,Vencida
POL02760,2023-07-18,2024-07-17,COB01,REG03,Pickup,Particular,219000.0,15691.09,19,M,Vencida
POL02761,2022-04-08,2023-04-08,COB03,REG02,Pickup,Particular,163000.0,5757.81,64,M,Vencida
POL02762,2023-11-27,2024-05-25,COB04,REG04,Camioneta,Particular,281000.0,5563.08,69,M,Vencida
POL02763,2022-10-12,2023-10-12,COB03,REG02,SUV,Particular,255000.0,5876.71,27,M,Vencida
POL02764,2023-11-05,2024-11-04,COB02,REG01,SUV,Comercial,148000.0,13133.63,51,F,Vencida
POL02765,2023-10-21,2024-10-20,COB02,REG03,Sedán,Particular,229000.0,8282.85,20,M,Vencida
POL02766,2023-06-21,2024-06-20,COB01,REG05,Pickup,Particular,175000.0,15194.87,31,M,Vencida
POL02767,2022-04-02,2023-04-02,COB01,REG03,SUV,Particular,143000.0,16747.21,40,M,Vencida
POL02768,2023-10-30,2024-10-29,COB01,REG05,Compacto,Particular,252000.0,11940.66,51,M,Vencida
POL02769,2023-04-24,2024-04-23,COB02,REG03,Compacto,Particular,210000.0,7619.81,59,M,Vencida
POL02770,2023-05-11,2024-05-10,COB01,REG01,SUV,Particular,266000.0,22637.76,40,F,Vencida
POL02771,2022-04-25,2023-04-25,COB04,REG01,Sedán,Particular,237000.0,6990.47,22,F,Vencida
POL02772,2023-07-08,2024-07-07,COB01,REG01,Pickup,Particular,195000.0,20180.21,38,M,Vencida
POL02773,2022-07-30,2023-02-26,COB01,REG05,Camioneta,Particular,220000.0,16193.7,70,M,Cancelada
POL02774,2023-05-07,2024-05-06,COB02,REG03,SUV,Particular,256000.0,10340.75,54,M,Vencida
POL02775,2023-04-04,2024-04-03,COB01,REG02,Compacto,Comercial,339000.0,13770.78,51,M,Vencida
POL02776,2022-11-01,2023-11-01,COB02,REG02,Compacto,Particular,309000.0,8514.26,67,M,Vencida
POL02777,2022-03-02,2023-03-02,COB02,REG03,Sedán,Particular,174000.0,8822.28,43,F,Vencida
POL02778,2023-01-03,2024-01-03,COB02,REG03,Sedán,Particular,166000.0,8931.29,49,F,Vencida
POL02779,2023-03-01,2024-02-29,COB01,REG05,SUV,Particular,191000.0,16013.55,27,F,Vencida
POL02780,2023-09-08,2024-09-07,COB03,REG04,Sedán,Particular,328000.0,4126.27,39,F,Vencida
POL02781,2023-08-01,2024-07-31,COB01,REG01,Sedán,Particular,227000.0,16555.01,24,M,Vencida
POL02782,2022-05-18,2022-08-14,COB01,REG01,SUV,Particular,364000.0,20441.89,43,M,Cancelada
POL02783,2023-08-07,2024-08-06,COB04,REG03,SUV,Particular,202000.0,6942.72,32,F,Vencida
POL02784,2022-12-16,2023-12-16,COB03,REG01,Sedán,Particular,267000.0,5469.65,31,M,Vencida
POL02785,2023-01-16,2024-01-16,COB01,REG01,Sedán,Particular,274000.0,18737.9,28,M,Vencida
POL02786,2022-04-04,2023-04-04,COB02,REG03,Camioneta,Particular,361000.0,10603.43,70,F,Vencida
POL02787,2023-10-19,2024-10-18,COB04,REG03,Camioneta,Particular,231000.0,5855.16,59,F,Vencida
POL02788,2022-09-07,2023-09-07,COB02,REG01,Sedán,Particular,249000.0,11576.93,32,M,Vencida
POL02789,2022-12-21,2023-12-21,COB03,REG03,SUV,Particular,637000.0,5571.16,41,M,Vencida
POL02790,2023-07-11,2024-07-10,COB03,REG03,Sedán,Particular,251000.0,4156.91,54,M,Vencida
POL02791,2022-11-09,2023-11-09,COB02,REG02,Sedán,Particular,241000.0,10023.56,67,F,Vencida
POL02792,2023-10-31,2024-10-30,COB01,REG03,SUV,Comercial,167000.0,17182.48,58,M,Vencida
POL02793,2022-01-27,2023-01-27,COB02,REG05,Sedán,Particular,214000.0,8004.78,71,F,Vencida
POL02794,2022-10-11,2023-10-11,COB01,REG01,Camioneta,Particular,331000.0,18675.05,26,M,Vencida
POL02795,2022-04-16,2023-04-16,COB03,REG02,Compacto,Particular,145000.0,4333.59,73,M,Vencida
POL02796,2023-12-25,2024-12-24,COB01,REG03,Sedán,Particular,243000.0,14676.34,73,M,Vencida
POL02797,2023-05-31,2023-11-27,COB02,REG01,SUV,Particular,529000.0,13220.0,32,M,Vencida
POL02798,2022-05-16,2023-05-16,COB01,REG03,SUV,Particular,231000.0,17957.29,70,M,Vencida
POL02799,2023-09-23,2024-09-22,COB01,REG02,SUV,Particular,230000.0,17087.04,43,M,Vencida
POL02800,2022-09-26,2023-09-26,COB01,REG01,Compacto,Particular,954000.0,14344.44,55,F,Vencida
POL02801,2023-01-30,2023-07-29,COB01,REG01,Compacto,Particular,504000.0,16370.44,26,F,Vencida
POL02802,2023-08-04,2024-08-03,COB01,REG02,Compacto,Particular,335000.0,12589.05,36,F,Vencida
POL02803,2023-05-28,2024-05-27,COB02,REG01,SUV,Particular,180000.0,13316.24,41,F,Vencida
POL02804,2022-05-15,2023-05-15,COB04,REG02,Sedán,Particular,282000.0,6111.24,36,M,Vencida
POL02805,2022-07-19,2023-01-15,COB01,REG01,Sedán,Particular,230000.0,16136.77,39,M,Vencida
POL02806,2023-01-05,2024-01-05,COB02,REG01,Compacto,Particular,191000.0,9753.87,26,M,Vencida
POL02807,2023-09-17,2024-09-16,COB01,REG04,Compacto,Particular,305000.0,11498.84,53,M,Vencida
POL02808,2022-01-30,2023-01-30,COB04,REG05,SUV,Particular,216000.0,6083.75,24,M,Vencida
POL02809,2023-04-22,2024-04-21,COB04,REG05,Compacto,Particular,166000.0,4712.17,20,M,Vencida
POL02810,2023-07-18,2024-07-17,COB01,REG02,Compacto,Particular,190000.0,12693.47,32,M,Vencida
POL02811,2023-02-10,2024-02-10,COB01,REG02,Sedán,Particular,224000.0,16233.56,73,M,Vencida
POL02812,2023-11-23,2024-11-22,COB04,REG05,Camioneta,Particular,198000.0,5899.37,24,F,Vencida
POL02813,2023-01-10,2024-01-10,COB01,REG05,Sedán,Particular,174000.0,14312.2,64,F,Vencida
POL02814,2022-01-05,2023-01-05,COB01,REG01,Sedán,Particular,426000.0,16242.84,73,M,Vencida
POL02815,2022-09-01,2023-09-01,COB01,REG01,Pickup,Particular,376000.0,19809.18,55,M,Vencida
POL02816,2022-12-14,2023-12-14,COB03,REG05,Pickup,Particular,309000.0,4552.43,19,M,Vencida
POL02817,2022-05-06,2023-05-06,COB02,REG03,Pickup,Particular,343000.0,9872.67,18,F,Vencida
POL02818,2022-04-15,2023-04-15,COB02,REG05,SUV,Particular,308000.0,10378.81,21,F,Vencida
POL02819,2022-04-30,2023-04-30,COB02,REG01,Compacto,Particular,262000.0,10577.15,58,M,Vencida
POL02820,2022-01-31,2023-01-31,COB02,REG01,SUV,Particular,275000.0,13770.42,34,M,Vencida
POL02821,2022-08-26,2023-08-26,COB03,REG05,SUV,Particular,236000.0,5327.76,27,M,Vencida
POL02822,2023-01-16,2024-01-16,COB02,REG01,SUV,Particular,424000.0,12627.02,60,M,Vencida
POL02823,2022-01-11,2022-05-03,COB01,REG02,SUV,Particular,253000.0,17421.52,42,M,Cancelada
POL02824,2022-01-21,2023-01-21,COB02,REG05,SUV,Particular,282000.0,10890.54,38,F,Vencida
POL02825,2023-02-22,2024-02-22,COB02,REG01,Compacto,Particular,727000.0,9875.53,35,F,Vencida
POL02826,2022-09-01,2023-09-01,COB01,REG02,Camioneta,Comercial,224000.0,17122.47,62,M,Vencida
POL02827,2023-03-05,2024-03-04,COB02,REG01,Pickup,Particular,545000.0,12834.87,64,M,Vencida
POL02828,2023-03-03,2023-08-30,COB02,REG02,Camioneta,Particular,221000.0,11940.65,58,F,Vencida
POL02829,2022-07-20,2023-07-20,COB04,REG04,Compacto,Particular,217000.0,4302.31,42,F,Vencida
POL02830,2022-02-17,2023-02-17,COB02,REG02,Compacto,Particular,279000.0,8656.58,65,F,Vencida
POL02831,2022-04-28,2023-04-28,COB02,REG01,Sedán,Particular,145000.0,10538.68,71,F,Vencida
POL02832,2023-02-03,2024-02-03,COB04,REG02,Compacto,Particular,316000.0,5040.05,24,M,Vencida
POL02833,2023-06-30,2024-06-29,COB02,REG03,SUV,Particular,149000.0,10161.03,49,F,Vencida
POL02834,2022-07-10,2023-07-10,COB04,REG01,SUV,Particular,251000.0,8035.85,73,M,Vencida
POL02835,2022-09-09,2023-09-09,COB01,REG01,Sedán,Particular,257000.0,17005.66,58,F,Vencida
POL02836,2022-12-21,2023-12-21,COB03,REG03,SUV,Particular,194000.0,5214.88,26,M,Vencida
POL02837,2022-08-28,2023-08-28,COB02,REG04,SUV,Particular,214000.0,8857.38,27,F,Vencida
POL02838,2022-08-09,2023-02-05,COB01,REG03,Sedán,Particular,87000.0,13022.82,50,M,Vencida
POL02839,2023-02-13,2024-02-13,COB04,REG01,Camioneta,Particular,286000.0,7850.88,57,F,Vencida
POL02840,2023-04-12,2024-04-11,COB04,REG01,Pickup,Particular,171000.0,7255.4,22,M,Vencida
POL02841,2023-07-11,2024-07-10,COB01,REG01,Compacto,Particular,170000.0,16270.26,23,M,Vencida
POL02842,2022-11-19,2023-11-19,COB01,REG01,Sedán,Particular,199000.0,17522.21,20,F,Vencida
POL02843,2023-05-21,2023-11-17,COB02,REG05,Sedán,Particular,145000.0,8120.38,20,F,Vencida
POL02844,2022-08-09,2023-08-09,COB03,REG04,SUV,Particular,206000.0,4695.43,32,F,Vencida
POL02845,2022-11-18,2023-11-18,COB01,REG04,Camioneta,Particular,238000.0,13846.63,40,M,Vencida
POL02846,2023-05-09,2024-05-08,COB02,REG02,Pickup,Particular,275000.0,11295.83,26,F,Vencida
POL02847,2022-12-13,2023-12-13,COB02,REG05,SUV,Particular,689000.0,10014.24,50,M,Vencida
POL02848,2023-04-03,2024-04-02,COB02,REG02,Sedán,Particular,236000.0,9521.91,64,M,Vencida
POL02849,2023-03-23,2024-03-22,COB02,REG04,Sedán,Particular,187000.0,8482.18,69,M,Vencida
POL02850,2023-09-23,2024-09-22,COB03,REG01,Pickup,Particular,183000.0,6224.66,73,M,Vencida
POL02851,2022-05-18,2023-05-18,COB01,REG03,Sedán,Particular,456000.0,14606.19,47,F,Vencida
POL02852,2023-10-05,2024-10-04,COB01,REG01,Compacto,Particular,316000.0,14532.58,40,M,Vencida
POL02853,2022-07-26,2023-07-26,COB01,REG01,Compacto,Particular,256000.0,16047.25,56,F,Vencida
POL02854,2022-01-12,2023-01-12,COB04,REG04,Compacto,Particular,200000.0,4414.33,41,M,Vencida
POL02855,2023-03-09,2024-02-06,COB01,REG02,Sedán,Particular,346000.0,15466.97,63,F,Cancelada
POL02856,2022-06-11,2023-06-11,COB02,REG01,Compacto,Particular,202000.0,9234.11,22,M,Vencida
POL02857,2023-05-06,2024-05-05,COB01,REG03,Camioneta,Particular,100000.0,16555.74,24,M,Vencida
POL02858,2023-04-16,2024-04-15,COB01,REG01,Sedán,Particular,199000.0,17257.12,41,M,Vencida
POL02859,2022-03-23,2023-03-23,COB01,REG01,Camioneta,Particular,582000.0,20577.48,62,F,Vencida
POL02860,2022-02-16,2023-02-16,COB01,REG01,SUV,Comercial,267000.0,20413.26,24,F,Vencida
POL02861,2022-06-02,2023-06-02,COB01,REG02,Sedán,Particular,322000.0,15400.84,61,F,Vencida
POL02862,2022-10-16,2023-10-16,COB02,REG01,Sedán,Particular,299000.0,11119.8,59,F,Vencida
POL02863,2023-02-07,2024-02-07,COB01,REG03,SUV,Particular,137000.0,15688.48,64,F,Vencida
POL02864,2022-12-28,2023-12-28,COB02,REG03,Compacto,Particular,229000.0,7487.16,31,F,Vencida
POL02865,2022-07-06,2023-07-06,COB01,REG05,Pickup,Particular,205000.0,14421.48,44,M,Vencida
POL02866,2023-05-05,2023-12-01,COB01,REG01,Camioneta,Particular,339000.0,20134.73,35,M,Cancelada
POL02867,2023-08-17,2024-08-16,COB03,REG02,Compacto,Particular,277000.0,4225.37,30,F,Vencida
POL02868,2022-11-27,2023-11-27,COB01,REG01,Compacto,Particular,343000.0,16022.55,73,M,Vencida
POL02869,2022-08-03,2023-08-03,COB01,REG01,Sedán,Particular,307000.0,18003.67,56,F,Vencida
POL02870,2023-07-16,2024-07-15,COB01,REG05,Pickup,Comercial,597000.0,15631.82,44,M,Vencida
POL02871,2022-12-17,2023-12-17,COB03,REG01,Sedán,Comercial,470000.0,5281.04,45,F,Vencida
POL02872,2022-05-05,2023-03-18,COB02,REG01,Sedán,Particular,299000.0,12055.81,37,M,Cancelada
POL02873,2022-09-03,2023-09-03,COB04,REG01,Compacto,Particular,150000.0,6233.07,35,M,Vencida
POL02874,2023-11-09,2024-11-08,COB02,REG02,Pickup,Comercial,250000.0,10172.08,53,M,Vencida
POL02875,2022-01-07,2023-01-07,COB01,REG05,SUV,Particular,152000.0,16823.2,48,F,Vencida
POL02876,2022-11-18,2023-11-18,COB02,REG02,Compacto,Particular,516000.0,8892.8,55,M,Vencida
POL02877,2022-07-03,2023-07-03,COB02,REG01,Sedán,Particular,253000.0,10895.04,44,F,Vencida
POL02878,2023-11-27,2024-11-26,COB02,REG03,SUV,Particular,192000.0,10357.38,63,M,Vencida
POL02879,2023-09-10,2024-09-09,COB01,REG01,Sedán,Particular,138000.0,18403.88,26,M,Vencida
POL02880,2023-12-26,2024-12-25,COB01,REG02,Sedán,Particular,377000.0,15347.85,37,M,Vencida
POL02881,2022-03-07,2023-03-07,COB03,REG03,Camioneta,Comercial,189000.0,4895.36,48,F,Vencida
POL02882,2023-05-30,2024-05-29,COB01,REG01,SUV,Particular,251000.0,22022.05,27,F,Vencida
POL02883,2022-10-31,2023-10-31,COB01,REG02,Sedán,Particular,156000.0,14175.5,18,M,Vencida
POL02884,2023-02-16,2024-02-16,COB01,REG03,Compacto,Particular,221000.0,13088.44,69,M,Vencida
POL02885,2022-03-27,2023-03-27,COB04,REG03,Sedán,Particular,198000.0,5347.17,56,M,Vencida
POL02886,2022-06-22,2023-06-22,COB03,REG03,SUV,Particular,141000.0,4987.7,47,F,Vencida
POL02887,2022-10-20,2023-10-20,COB01,REG02,Camioneta,Particular,96000.0,17886.77,47,F,Vencida
POL02888,2022-04-29,2023-04-29,COB03,REG02,Sedán,Comercial,119000.0,5026.16,68,M,Vencida
POL02889,2023-11-24,2024-11-23,COB01,REG04,Compacto,Particular,206000.0,10248.29,40,M,Vencida
POL02890,2023-04-12,2024-04-11,COB03,REG03,Camioneta,Particular,113000.0,5076.47,42,M,Vencida
POL02891,2023-10-19,2024-10-18,COB01,REG04,SUV,Particular,220000.0,13892.0,43,M,Vencida
POL02892,2022-06-17,2023-06-17,COB02,REG03,SUV,Particular,441000.0,11336.44,72,F,Vencida
POL02893,2022-08-25,2023-08-25,COB01,REG01,Pickup,Particular,211000.0,17839.48,41,M,Vencida
POL02894,2022-09-14,2023-09-14,COB01,REG01,Sedán,Particular,374000.0,18787.56,46,M,Vencida
POL02895,2023-01-24,2024-01-24,COB03,REG05,Sedán,Particular,246000.0,4098.33,51,F,Vencida
POL02896,2023-10-23,2024-10-22,COB02,REG01,Compacto,Particular,215000.0,9966.87,65,F,Vencida
POL02897,2023-11-08,2024-11-07,COB01,REG01,Sedán,Particular,278000.0,18807.29,27,M,Vencida
POL02898,2023-10-11,2024-10-10,COB01,REG03,Camioneta,Comercial,292000.0,14813.43,58,M,Vencida
POL02899,2023-09-28,2024-09-27,COB02,REG05,Sedán,Comercial,83000.0,9064.39,68,F,Vencida
POL02900,2023-07-31,2024-07-30,COB04,REG05,Sedán,Particular,226000.0,5537.95,37,M,Vencida
POL02901,2023-06-20,2024-06-19,COB02,REG02,Compacto,Particular,243000.0,8469.14,33,M,Vencida
POL02902,2022-11-26,2023-11-26,COB03,REG03,SUV,Particular,298000.0,5284.68,54,M,Vencida
POL02903,2022-04-09,2023-04-09,COB02,REG01,SUV,Particular,297000.0,14372.73,43,F,Vencida
POL02904,2022-11-21,2023-11-21,COB03,REG03,SUV,Particular,280000.0,5542.88,27,F,Vencida
POL02905,2022-03-10,2022-12-08,COB01,REG02,Sedán,Comercial,244000.0,16156.66,33,M,Cancelada
POL02906,2023-06-27,2024-02-19,COB01,REG03,Camioneta,Particular,270000.0,15542.76,71,M,Cancelada
POL02907,2022-08-04,2023-08-04,COB02,REG03,Compacto,Comercial,389000.0,8290.87,46,M,Vencida
POL02908,2022-05-01,2023-05-01,COB02,REG02,Compacto,Particular,370000.0,8886.67,71,M,Vencida
POL02909,2023-05-13,2024-05-12,COB01,REG02,Sedán,Particular,332000.0,16380.67,67,M,Vencida
POL02910,2023-03-20,2024-03-19,COB01,REG04,Camioneta,Comercial,146000.0,14645.6,37,F,Vencida
POL02911,2022-12-31,2023-12-31,COB02,REG01,Sedán,Particular,274000.0,11230.96,28,M,Vencida
POL02912,2022-12-29,2023-12-29,COB01,REG01,Compacto,Particular,260000.0,14292.08,63,M,Vencida
POL02913,2022-02-05,2022-08-04,COB02,REG04,Sedán,Particular,121000.0,7346.31,26,M,Vencida
POL02914,2023-08-30,2024-08-29,COB03,REG03,SUV,Particular,144000.0,5734.48,35,F,Vencida
POL02915,2023-04-12,2024-04-11,COB01,REG05,Sedán,Particular,306000.0,13311.75,39,M,Vencida
POL02916,2022-03-07,2023-03-07,COB01,REG03,Camioneta,Particular,135000.0,15002.75,62,F,Vencida
POL02917,2023-05-24,2024-05-23,COB04,REG01,Compacto,Particular,220000.0,5587.25,69,F,Vencida
POL02918,2023-04-20,2024-04-19,COB01,REG05,Camioneta,Particular,205000.0,14141.59,45,M,Vencida
POL02919,2023-05-18,2024-05-17,COB04,REG01,Compacto,Particular,171000.0,6485.96,64,M,Vencida
POL02920,2022-01-14,2023-01-14,COB04,REG02,Compacto,Particular,396000.0,5402.29,35,M,Vencida
POL02921,2022-02-11,2023-02-11,COB02,REG04,Sedán,Particular,222000.0,8428.8,18,M,Vencida
POL02922,2022-12-08,2023-12-08,COB02,REG03,SUV,Particular,515000.0,10226.74,35,F,Vencida
POL02923,2022-12-12,2023-12-12,COB01,REG01,Compacto,Particular,192000.0,15997.42,59,M,Vencida
POL02924,2023-05-10,2024-05-09,COB02,REG01,Camioneta,Particular,251000.0,12847.18,47,M,Vencida
POL02925,2023-04-16,2024-04-15,COB01,REG02,SUV,Particular,174000.0,19729.38,70,F,Vencida
POL02926,2023-05-25,2024-05-24,COB01,REG05,SUV,Particular,460000.0,17215.1,47,F,Vencida
POL02927,2022-10-01,2023-10-01,COB03,REG04,Pickup,Comercial,304000.0,4038.17,69,F,Vencida
POL02928,2023-10-30,2024-10-29,COB04,REG05,Compacto,Particular,258000.0,4814.53,43,F,Vencida
POL02929,2022-06-13,2023-06-13,COB02,REG03,Compacto,Particular,160000.0,7785.95,32,M,Vencida
POL02930,2023-10-24,2024-10-23,COB04,REG01,Compacto,Comercial,200000.0,6048.98,72,F,Vencida
POL02931,2023-10-22,2024-10-21,COB02,REG05,SUV,Particular,223000.0,9903.35,74,F,Vencida
POL02932,2022-02-17,2022-07-08,COB01,REG01,SUV,Particular,333000.0,21806.41,48,F,Cancelada
POL02933,2022-11-24,2023-11-24,COB01,REG03,Pickup,Particular,143000.0,16608.8,42,M,Vencida
POL02934,2023-07-24,2024-07-23,COB01,REG03,Camioneta,Particular,123000.0,15365.04,46,F,Vencida
POL02935,2022-04-01,2022-09-28,COB02,REG02,Sedán,Particular,424000.0,10680.38,53,F,Vencida
POL02936,2023-07-28,2024-07-27,COB02,REG02,Pickup,Particular,444000.0,10202.74,42,F,Vencida
POL02937,2023-04-24,2024-04-23,COB01,REG01,SUV,Particular,309000.0,21531.34,26,M,Vencida
POL02938,2023-03-27,2023-07-31,COB02,REG02,SUV,Particular,222000.0,11848.66,50,F,Cancelada
POL02939,2023-10-26,2024-10-25,COB03,REG02,Sedán,Particular,273000.0,5253.16,71,M,Vencida
POL02940,2023-06-17,2024-06-16,COB02,REG04,SUV,Comercial,343000.0,9448.26,52,M,Vencida
POL02941,2022-09-05,2023-03-04,COB01,REG03,Sedán,Particular,251000.0,14709.82,36,F,Vencida
POL02942,2022-12-03,2023-12-03,COB02,REG03,Camioneta,Particular,288000.0,9731.74,47,F,Vencida
POL02943,2022-11-10,2023-11-10,COB01,REG05,SUV,Particular,398000.0,17072.01,72,M,Vencida
POL02944,2023-07-18,2024-07-17,COB04,REG03,Pickup,Comercial,409000.0,5726.7,51,M,Vencida
POL02945,2023-08-26,2024-08-25,COB04,REG05,Pickup,Particular,314000.0,6157.49,47,F,Vencida
POL02946,2022-01-01,2023-01-01,COB01,REG03,Sedán,Particular,110000.0,14448.89,35,F,Vencida
POL02947,2022-04-18,2023-04-18,COB02,REG04,Pickup,Particular,216000.0,8234.9,56,F,Vencida
POL02948,2023-10-02,2024-10-01,COB02,REG01,Sedán,Particular,445000.0,10966.03,27,M,Vencida
POL02949,2022-12-19,2023-12-19,COB02,REG01,Sedán,Particular,253000.0,11743.34,32,F,Vencida
POL02950,2023-07-18,2024-07-17,COB01,REG04,Sedán,Particular,258000.0,12637.08,65,F,Vencida
POL02951,2022-03-29,2023-03-29,COB01,REG02,SUV,Particular,158000.0,18131.51,32,F,Vencida
POL02952,2023-06-17,2024-06-16,COB04,REG03,Compacto,Particular,467000.0,5204.67,61,M,Vencida
POL02953,2023-02-23,2024-02-23,COB02,REG03,SUV,Particular,304000.0,10063.58,63,M,Vencida
POL02954,2022-05-17,2023-05-17,COB03,REG05,Compacto,Particular,202000.0,3983.54,71,F,Vencida
POL02955,2022-12-28,2023-12-28,COB02,REG03,Camioneta,Particular,132000.0,10338.53,49,M,Vencida
POL02956,2022-12-26,2023-04-23,COB01,REG01,Compacto,Particular,220000.0,14211.57,62,M,Cancelada
POL02957,2023-01-16,2024-01-16,COB01,REG04,SUV,Particular,245000.0,14431.07,71,F,Vencida
POL02958,2023-02-19,2024-02-19,COB04,REG02,SUV,Comercial,315000.0,7599.38,49,F,Vencida
POL02959,2023-01-10,2024-01-10,COB01,REG02,Sedán,Particular,191000.0,14363.78,64,M,Vencida
POL02960,2022-12-08,2023-12-08,COB01,REG02,Camioneta,Particular,236000.0,17339.66,69,M,Vencida
POL02961,2023-10-25,2024-10-24,COB04,REG01,SUV,Particular,375000.0,8417.33,72,M,Vencida
POL02962,2023-11-18,2024-11-17,COB04,REG01,Pickup,Comercial,190000.0,7656.36,60,M,Vencida
POL02963,2023-09-04,2024-09-03,COB01,REG01,Compacto,Comercial,389000.0,15618.33,26,F,Vencida
POL02964,2022-03-05,2023-03-05,COB01,REG04,Sedán,Particular,290000.0,11896.36,74,M,Vencida
POL02965,2023-03-30,2023-09-26,COB03,REG01,SUV,Particular,174000.0,7138.86,59,F,Vencida
POL02966,2022-03-06,2023-03-06,COB03,REG03,Sedán,Particular,346000.0,4494.02,39,M,Vencida
